"Wyandotte","Kansas City Police","-",,"-",,"-",,"X",,"M",,1520,800,720
,,,,,,,,,,,,,,
"KENTUCKY",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Fayette","Lexington-Fayette County Police","-",,"-",,"-",,"X",,"-",,2880,800,2080
"Jefferson","Jefferson County Police","-",,"-",,"-",,"X",,"C",,960,400,560
"Jefferson","Louisville Police","-",,"-",,"-",,"X",,"-",,2240,800,1440
,,,,,,,,,,,,,,
"LOUISIANA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Bossier","Bossier Police","-",,"-",,"-",,"X",,"S",,680,280,400
"Caddo","Caddo Parish Sheriff","-",,"-",,"-",,"X",,"C",,880,240,640
"Caddo","Shreveport Police","-",,"-",,"X",,"-",,"-",,1960,520,1440
"Calcasieu","Calcasieu Parish Sheriff","-",,"-",,"-",,"X",,"-",,280,200,80
"Calcasieu","Lake Charles Police","-",,"-",,"-",,"X",,"M",,1200,240,960
"E. Baton Rouge","E. Baton Rouge Parish Sheriff","-",,"-",,"-",,"X",,"C",,80,80,0
"E. Baton Rouge","Baton Rouge Police","-",,"-",,"-",,"X",,"O",,1280,640,640
"Jefferson","Jefferson Parish Sheriff","-",,"-",,"-",,"X",,"C",,1280,800,480
"Jefferson","Kenner Police","-",,"-",,"-",,"X",,"-",,240,120,120
"Lafayette","Lafayette Parish Sheriff","-",,"-",,"-",,"X",,"C",,320,320,0
"Lafayette","Lafayette Police","-",,"-",,"-",,"X",,"O",,280,280,0
"Lafourche","Lafourche Parish Sheriff","-",,"-",,"-",,"X",,"C",,480,240,240
"Livingston","Livingston Parish Sheriff","-",,"-",,"-",,"X",,"C",,440,280,160
"Orleans","New Orleans Police","-",,"-",,"-",,"X",,"M",,1920,1040,880
"Ouachita","Ouachita Parish Sheriff","-",,"-",,"-",,"X",,"C",,360,360,0
"Ouachita","Monroe Police","-",,"-",,"-",,"X",,"O",,880,400,480
"Rapides","Rapides Parish Sheriff","-",,"-",,"-",,"X",,"C",,560,400,160
"Rapides","Alexandria Police","-",,"-",,"-",,"X",,"S",,1440,480,960
"St. Charles","St. Charles Parish Sheriff","-",,"-",,"-",,"X",,"C",,480,240,240
"St. John the Baptist","St. John the Baptist Sheriff","-",,"-",,"-",,"X",,"C",,360,280,80
"St. Tammany","St. Tammany Parish Sheriff","-",,"-",,"-",,"X",,"C",,280,280,0
"Tangipahoa","Tangipahoa Parish Sheriff","-",,"-",,"-",,"X",,"C",,700,400,300
,,,,,,,,,,,,,,
,,,,,,,,,,,,,"                Personnel   53",
,,,,,,,,,,,,,,
"Table 5a. - continued",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Requirements for new officer recruits",,,,,,
,,"            Minimum educational requirement",,,,,,,,,,,,
,," 4-year",," 2-year",,,," High",,,,,,
,," college",," college",," Some",," school",,"  Residency",,"       Number of training hours required",,
"County","Name of agency"," degree",," degree",," college*",," diploma",,"  requirement",,"            Total","            Class","             Field"
,,,,,,,,,,,,,,
"MAINE",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Cumberland","Portland Police","-",,"-",,"-",,"X",,"-",,640,480,160
,,,,,,,,,,,,,,
"MARYLAND",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Anne Arundel","Anne Arundel County Police","-",,"-",,"-",,"X",,"-",,1168,853,315
"Anne Arundel","Annapolis Police","-",,"-",,"-",,"X",,"-",,1360,800,560
"Baltimore(city)","Baltimore Police","-",,"-",,"-",,"X",,"M",,1159,949,210
"Baltimore(city)","Baltimore School Police","-",,"-",,"-",,"X",,"M",,680,600,80
"Baltimore","Baltimore County Police","-",,"-",,"-",,"X",,"-",,1080,920,160
"Charles","Charles County Sheriff","-",,"-",,"-",,"X",,"C",,1360,880,480
"Harford","Harford County Sheriff","-",,"-",,"-",,"X",,"-",,962,762,200
"Howard","Howard County Police","-",,"-",,"-",,"X",,"-",,1360,800,560
"Montgomery","Montgomery County Police","-",,"X",,"-",,"-",,"-",,1424,864,560
"Prince George's ","Prince George's County Police","-",,"-",,"-",,"X",,"O",,1116,964,152
"Prince George's ","Prince George's County Sheriff","-",,"-",,"-",,"X",,"-",,965,805,160
,,,,,,,,,,,,,,
"MASSACHUSETTS",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Bristol","New Bedford Police","-",,"-",,"-",,"X",,"O",,640,640,0
"Essex","Lawrence Police","-",,"-",,"-",,"X",,"M",,720,720,0
"Essex","Lynn Police","-",,"-",,"-",,"X",,"M",,720,720,0
"Hampden","Chicopee Police","-",,"-",,"-",,"X",,"-",,720,720,0
"Hampden","Holyoke Police","-",,"-",,"-",,"X",,"O",,16,16,0
"Hampden","Springfield Police","-",,"-",,"-",,"X",,"-",,480,480,0
"Middlesex","Cambridge Police","-",,"-",,"-",,"X",,"M",,560,520,40
"Middlesex","Lowell Police","-",,"-",,"-",,"X",,"M",,480,480,0
"Middlesex","Newton Police","-",,"-",,"-",,"X",,"O",,320,240,80
"Middlesex","Somerville Police","-",,"-",,"-",,"X",,"M",,1760,720,1040
"Middlesex","Waltham Police","-",,"-",,"-",,"X",,"O",,1200,720,480
"Norfolk","Brookline Police","-",,"-",,"-",,"X",,"-",,720,640,80
"Norfolk","Quincy Police","-",,"-",,"-",,"X",,"-",,1120,720,400
"Plymouth","Brockton Police","-",,"-",,"-",,"X",,"M",,520,520,0
"Suffolk","Boston Police","-",,"-",,"-",,"X",,"O",,1040,580,460
"Suffolk","Mass. Bay Transit Authority","-",,"-",,"-",,"X",,"S",,1040,720,320
"Worcester ","Worcester Police","-",,"-",,"-",,"X",,"-",,560,560,0
,,,,,,,,,,,,,,
"MICHIGAN",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Calhoun","Battle Creek Police","-",,"-",,"X",,"-",,"O",,520,0,520
"Genesee","Flint Police","-",,"-",,"-",,"X",,"M",,1030,550,480
"Ingham","Lansing Police","-",,"-",,"X",,"-",,"-",,1210,650,560
"Kalamazoo","Kalamazoo Police","-",,"-",,"-",,"X",,"O",,720,520,200
"Kent","Kent County Sheriff","-",,"-",,"-",,"X",,"-",,504,24,480
"Kent","Grand Rapids Police","-",,"-",,"-",,"X",,"-",,840,520,320
"Macomb","Macomb County Sheriff","-",,"X",,"-",,"-",,"-",,1520,480,1040
"Macomb","Sterling Heights Police","-",,"-",,"X",,"-",,"C",,1120,480,640
"Macomb","Warren Police","-",,"-",,"-",,"X",,"M",,520,520,0
"Oakland ","Oakland County Sheriff","-",,"-",,"-",,"X",,"-",,400,160,240
"Oakland","Pontiac Police","-",,"X",,"-",,"-",,"M",,440,440,0
"Oakland","Southfield Police","-",,"-",,"-",,"X",,"-",,1280,640,640
"Oakland","Troy Police","-",,"X",,"-",,"-",,"-",,1160,440,720
"Saginaw","Saginaw Police","-",,"-",,"-",,"X",,"M",,1040,480,560
"Washtenaw","Washtenaw County Sheriff","-",,"X",,"-",,"-",,"O",,2080,0,2080
"Washtenaw","Ann Arbor Police","-",,"-",,"X",,"-",,"-",,1440,880,560
"Wayne","Dearborn Police","-",,"X",,"-",,"-",,"M",,1380,580,800
"Wayne","Detroit Police","-",,"-",,"-",,"X",,"M",,530,530,0
"Wayne","Livonia Police","-",,"X",,"-",,"-",,"M",,"                ---","                ---","                ---"
"Wayne","Taylor Police","-",,"-",,"X",,"-",,"M",,1080,520,560
"Wayne","Westland Police","-",,"-",,"-",,"X",,"-",,1280,520,760
,,,,,,,,,,,,,,
"MINNESOTA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Hennepin","Minneapolis Police","-",,"X",,"-",,"-",,"M",,1120,320,800
"Ramsey","Ramsey County Sheriff","-",,"X",,"-",,"-",,"O",,960,480,480
"Ramsey","St. Paul Police","-",,"X",,"-",,"-",,"-",,400,400,0
"St. Louis ","Duluth Police","-",,"X",,"-",,"-",,"-",,1000,100,900
,,,,,,,,,,,,,,
"MISSISSIPPI",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Hinds","Jackson Police","-",,"-",,"-",,"X",,"C",,1440,480,960
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"54   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Table 5a. - continued",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Requirements for new officer recruits",,,,,,
,,"            Minimum educational requirement",,,,,,,,,,,,
,," 4-year",," 2-year",,,," High",,,,,,
,," college",," college",," Some",," school",,"  Residency",,"       Number of training hours required",,
"County","Name of agency"," degree",," degree",," college*",," diploma",,"  requirement",,"            Total","            Class","             Field"
,,,,,,,,,,,,,,
"MISSOURI",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Boone","Columbia Police","-",,"-",,"X",,"-",,"C",,880,400,480
"Greene","Springfield Police","-",,"-",,"X",,"-",,"S",,1300,800,500
"Jackson","Independence Police","-",,"-",,"-",,"X",,"-",,1000,640,360
"Jackson","Kansas City Police","-",,"-",,"-",,"X",,"M",,1290,850,440
"Jefferson","Jefferson County Sheriff","-",,"-",,"-",,"X",,"C",,240,120,120
"St. Louis(city)","St. Louis Police","-",,"-",,"-",,"X",,"M",,640,640,0
"St. Louis","St. Louis County Police","-",,"-",,"-",,"X",,"S",,1120,640,480
,,,,,,,,,,,,,,
"MONTANA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Yellowstone","Billings Police","-",,"-",,"-",,"X",,"-",,1100,540,560
,,,,,,,,,,,,,,
"NEBRASKA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Douglas","Omaha Police","-",,"-",,"-",,"X",,"-",,459,459,0
"Lancaster","Lincoln Police","-",,"-",,"-",,"X",,"-",,1522,482,1040
,,,,,,,,,,,,,,
"NEVADA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Clark","Las Vegas Metropolitan Police","-",,"-",,"-",,"X",,"S",,1359,639,720
"Clark","North Las Vegas Police","-",,"-",,"-",,"X",,"O",,1120,480,640
"Washoe ","Washoe County Sheriff","-",,"-",,"-",,"X",,"S",,840,480,360
"Washoe","Reno Police","-",,"-",,"-",,"X",,"-",,1160,600,560
,,,,,,,,,,,,,,
"NEW HAMPSHIRE",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Hillsborough","Manchester Police","-",,"-",,"-",,"X",,"O",,1040,840,200
"Hillsborough","Nashua Police","-",,"-",,"-",,"X",,"-",,1000,800,200
,,,,,,,,,,,,,,
"NEW JERSEY",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Atlantic","Atlantic City Police","-",,"-",,"-",,"X",,"-",,1120,640,480
"Bergen","Hackensack Police","-",,"-",,"-",,"X",,"M",,820,780,40
"Camden","Camden County Sheriff","-",,"-",,"-",,"X",,"C",,80,40,40
"Camden","Camden Police","-",,"-",,"-",,"X",,"S",,600,480,120
"Camden","Cherry Hill Police","X",,"-",,"-",,"-",,"-",,1440,880,560
"Camden","Delaware River Port Authority","-",,"-",,"-",,"X",,"-",,640,600,40
"Cumberland","Vineland Police","-",,"-",,"-",,"X",,"-",,800,640,160
"Essex","Bloomfield Police","-",,"-",,"-",,"X",,"M",,740,740,0
"Essex","East Orange Police","-",,"-",,"-",,"X",,"-",,720,640,80
"Essex","Irvington Police","-",,"-",,"-",,"X",,"M",,760,760,0
"Essex","Newark Police","-",,"-",,"-",,"X",,"M",,1090,770,320
"Hudson","Hudson County Sheriff","-",,"-",,"-",,"X",,"C",,"                ---","                ---","                ---"
"Hudson","Bayonne Police","-",,"-",,"-",,"X",,"M",,640,640,0
"Hudson","Hoboken Police","-",,"-",,"-",,"X",,"M",,760,760,0
"Hudson","Jersey City Police","-",,"-",,"-",,"X",,"M",,810,810,0
"Hudson","Kearny Police","-",,"-",,"-",,"X",,"S",,840,800,40
"Hudson","North Bergen Police","-",,"-",,"-",,"X",,"M",,1040,1040,0
"Hudson","Union City Police","-",,"-",,"-",,"X",,"M",,940,840,100
"Hudson","West New York Police","-",,"-",,"-",,"X",,"-",,840,840,0
"Mercer","Hamilton Township Police","-",,"-",,"-",,"X",,"O",,640,340,300
"Mercer","Trenton Police","-",,"-",,"-",,"X",,"M",,800,680,120
"Middlesex","Edison Police","-",,"-",,"-",,"X",,"-",,120,30,90
"Middlesex","New Brunswick Police","-",,"-",,"-",,"X",,"M",,1360,720,640
"Middlesex","Perth Amboy Police","-",,"-",,"-",,"X",,"M",,720,600,120
"Middlesex","Woodbridge Police","-",,"-",,"-",,"X",,"M",,1780,780,1000
"Morris","Parsippany-Troy Hills Police","-",,"-",,"-",,"X",,"M",,983,720,263
"Ocean","Dover Township Police","-",,"X",,"-",,"-",,"-",,880,360,520
"Passaic","Clifton Police","-",,"-",,"-",,"X",,"S",,1005,805,200
"Passaic","Passaic Police","-",,"-",,"-",,"X",,"M",,800,600,200
"Passaic","Paterson Police","-",,"-",,"-",,"X",,"M",,720,670,50
"Union","Elizabeth Police","-",,"-",,"-",,"X",,"M",,800,800,0
"Union","Linden Police","-",,"-",,"-",,"X",,"-",,840,760,80
"Union","Plainfield Police","-",,"-",,"-",,"X",,"M",,1180,860,320
"Union","Union Township Police","-",,"-",,"-",,"X",,"M",,760,760,0
,,,,,,,,,,,,,,
"NEW MEXICO",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Bernalillo","Bernalillo County Sheriff","-",,"-",,"-",,"X",,"-",,1120,800,320
"Bernalillo","Albuquerque Police","-",,"-",,"X",,"-",,"-",,2080,1040,1040
"Dona Ana","Las Cruces Police","-",,"-",,"-",,"X",,"-",,1230,630,600
"Santa Fe ","Santa Fe Police","-",,"-",,"-",,"X",,"-",,1150,620,530
,,,,,,,,,,,,,,
,,,,,,,,,,,,,"                Personnel   55",
,,,,,,,,,,,,,,
"Table 5a. - continued",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Requirements for new officer recruits",,,,,,
,,"            Minimum educational requirement",,,,,,,,,,,,
,," 4-year",," 2-year",,,," High",,,,,,
,," college",," college",," Some",," school",,"  Residency",,"       Number of training hours required",,
"County","Name of agency"," degree",," degree",," college*",," diploma",,"  requirement",,"            Total","            Class","             Field"
,,,,,,,,,,,,,,
"NEW YORK",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Albany","Albany Police","-",,"-",,"-",,"X",,"M",,1240,680,560
"Albany","Colonie Police","-",,"-",,"X",,"-",,"-",,1240,760,480
"Broome","Binghamton Police","-",,"-",,"-",,"X",,"M",,840,680,160
"Erie","Erie County Sheriff","-",,"-",,"X",,"-",,"C",,1240,800,440
"Erie","Amherst Police","-",,"-",,"X",,"-",,"M",,1340,860,480
"Erie","Buffalo Police","-",,"-",,"-",,"X",,"M",,840,800,40
"Erie","Cheektowaga Police","-",,"X",,"-",,"-",,"M",,1302,742,560
"Erie","Tonawanda Police","-",,"-",,"X",,"-",,"M",,600,440,160
"Monroe","Monroe County Sheriff","-",,"-",,"X",,"-",,"C",,1548,748,800
"Monroe","Rochester Police","-",,"-",,"-",,"X",,"-",,1160,480,680
"Nassau","Nassau County Police","-",,"-",,"X",,"-",,"O",,1323,1083,240
"New York City","New York City Police","-",,"-",,"-",,"X",,"M",,915,915,0
"New York City","New York City Sheriff","-",,"-",,"X",,"-",,"M",,129,129,0
"New York City","New York City Fire Department","-",,"-",,"-",,"X",,"O",,1602,360,1242
"New York City","New York City Housing Police","-",,"-",,"-",,"X",,"O",,1500,1220,280
"New York City","New York City School Police","-",,"-",,"-",,"X",,"-",,"                ---","                ---","                ---"
"New York City","New York City Social Services","-",,"-",,"-",,"X",,"-",,280,280,0
"New York City","New York City Transit Police","-",,"-",,"-",,"X",,"O",,1040,920,120
"New York City","Long Island Railroad Police","-",,"-",,"-",,"X",,"-",,835,795,40
"New York City","Metro-North Railroad Police","-",,"-",,"-",,"X",,"-",,794,794,0
"New York City","Port Authority of NY-NJ","-",,"-",,"-",,"X",,"S",,900,700,200
"Niagara","Niagara Falls Police","-",,"-",,"-",,"X",,"M",,1400,760,640
"Onondaga","Onondaga County Sheriff","-",,"-",,"-",,"X",,"C",,1472,712,760
"Onondaga","Syracuse Police","-",,"-",,"-",,"X",,"O",,1180,700,480
"Rensselaer","Troy Police","-",,"-",,"-",,"X",,"-",,760,680,80
"Rockland","Clarkstown Police","-",,"-",,"-",,"X",,"M",,1160,680,480
"Rockland","Ramapo Police","-",,"-",,"-",,"X",,"-",,1360,1040,320
"Schenectady ","Schenectady Police","-",,"-",,"-",,"X",,"M",,1360,800,560
"Suffolk","Suffolk County Police","-",,"-",,"-",,"X",,"-",,1295,875,420
"Suffolk","Suffolk County Sheriff","-",,"-",,"-",,"X",,"C",,1892,1322,570
"Westchester","Westchester County Police","-",,"-",,"-",,"X",,"S",,640,600,40
"Westchester","Mt. Vernon Police","-",,"-",,"-",,"X",,"-",,320,0,320
"Westchester","New Rochelle Police","-",,"-",,"-",,"X",,"O",,640,480,160
"Westchester","White Plains Police","-",,"-",,"-",,"X",,"O",,1280,880,400
"Westchester","Yonkers Police","-",,"-",,"-",,"X",,"M",,"                ---","                ---","                ---"
,,,,,,,,,,,,,,
"NORTH CAROLINA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Buncombe","Buncombe County Sheriff","-",,"-",,"-",,"X",,"C",,1006,506,500
"Buncombe","Asheville Police","-",,"-",,"-",,"X",,"O",,1170,610,560
"Cumberland","Cumberland County Sheriff","-",,"-",,"-",,"X",,"C",,720,560,160
"Cumberland","Fayetteville Police","-",,"-",,"-",,"X",,"S",,656,96,560
"Durham","Durham County Sheriff","-",,"-",,"-",,"X",,"C",,1000,520,480
"Durham","Durham Police","-",,"-",,"-",,"X",,"O",,906,831,75
"Forsyth","Winston-Salem Police","-",,"-",,"-",,"X",,"C",,890,380,510
"Gaston","Gastonia Police","-",,"-",,"-",,"X",,"O",,1106,506,600
"Guilford","Greensboro Police","-",,"-",,"-",,"X",,"O",,1265,677,588
"Guilford","High Point Police","-",,"-",,"-",,"X",,"O",,1096,508,588
"Mecklenburg","Charlotte Police","-",,"-",,"-",,"X",,"O",,640,465,175
"Nash","Rocky Mount Police","-",,"-",,"-",,"X",,"O",,1080,600,480
"New Hanover","Wilmington Police","-",,"-",,"-",,"X",,"O",,"                ---",493,"                ---"
"Pitt","Greenville Police","-",,"-",,"-",,"X",,"C",,640,400,240
"Wake","Raleigh Police","-",,"-",,"-",,"X",,"O",,1640,840,800
,,,,,,,,,,,,,,
"OHIO",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Butler","Hamilton Police","-",,"-",,"-",,"X",,"O",,544,544,0
"Clark","Springfield Police","-",,"-",,"-",,"X",,"C",,1080,760,320
"Cuyahoga","Cleveland Police","-",,"-",,"-",,"X",,"M",,785,725,60
"Franklin","Franklin County Sheriff","-",,"-",,"-",,"X",,"-",,"                ---",340,"                ---"
"Franklin","Columbus Police","-",,"-",,"-",,"X",,"O",,1320,960,360
"Hamilton","Hamilton County Sheriff","-",,"-",,"-",,"X",,"C",,820,780,40
"Hamilton","Cincinnati Police","-",,"-",,"-",,"X",,"C",,1280,800,480
"Lucas","Toledo Police","-",,"-",,"X",,"-",,"M",,880,880,0
"Mahoning","Youngstown Police","-",,"-",,"-",,"X",,"M",,"                ---",520,"                ---"
"Montgomery","Montgomery County Sheriff","-",,"-",,"-",,"X",,"O",,984,504,480
"Montgomery","Dayton Police","-",,"-",,"-",,"X",,"M",,1015,935,80
"Stark","Canton Police","-",,"-",,"-",,"X",,"C",,600,560,40
"Summit","Summit County Sheriff","-",,"-",,"-",,"X",,"S",,566,494,72
"Summit","Akron Police","-",,"-",,"-",,"X",,"M",,520,480,40
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"56   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Table 5a. - continued",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Requirements for new officer recruits",,,,,,
,,"            Minimum educational requirement",,,,,,,,,,,,
,," 4-year",," 2-year",,,," High",,,,,,
,," college",," college",," Some",," school",,"  Residency",,"       Number of training hours required",,
"County","Name of agency"," degree",," degree",," college*",," diploma",,"  requirement",,"            Total","            Class","             Field"
,,,,,,,,,,,,,,
"OKLAHOMA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Cleveland","Norman Police","-",,"-",,"X",,"-",,"O",,1120,640,480
"Comanche","Lawton Police","-",,"-",,"X",,"-",,"S",,1440,720,720
"Oklahoma","Oklahoma City Police","-",,"-",,"-",,"X",,"-",,1268,708,560
"Tulsa ","Tulsa County Sheriff","-",,"-",,"-",,"X",,"C",,300,300,0
"Tulsa","Tulsa Police","-",,"-",,"X",,"-",,"-",,1680,840,840
,,,,,,,,,,,,,,
"OREGON",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Clackamas","Clackamas County Sheriff","-",,"-",,"-",,"X",,"-",,1040,320,720
"Lane ","Lane County Sheriff","-",,"-",,"-",,"X",,"-",,520,360,160
"Lane ","Eugene Police","-",,"-",,"-",,"X",,"O",,960,480,480
"Marion","Salem Police","-",,"-",,"-",,"X",,"-",,840,320,520
"Multnomah","Portland Police","-",,"-",,"-",,"X",,"-",,3096,960,2136
"Washington","Washington County Sheriff","-",,"-",,"-",,"X",,"-",,960,320,640
,,,,,,,,,,,,,,
"PENNSYLVANIA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Allegheny","Allegheny County Police","-",,"-",,"-",,"X",,"C",,520,520,0
"Allegheny","Pittsburgh Police","-",,"-",,"-",,"-",,"M",,1200,720,480
"Berks","Reading Police","-",,"-",,"-",,"X",,"-",,1000,520,480
"Dauphin","Harrisburg Police","-",,"-",,"-",,"X",,"-",,1160,600,560
"Erie","Erie Police","-",,"-",,"-",,"X",,"O",,640,640,0
"Lackawanna","Scranton Police","-",,"-",,"-",,"X",,"M",,"                ---",580,"                ---"
"Lancaster","Lancaster Police","-",,"-",,"-",,"X",,"O",,1840,400,1440
"Lehigh","Allentown Police","-",,"-",,"-",,"X",,"-",,680,520,160
"Montgomery","Lower Merion Township Police","-",,"-",,"-",,"X",,"O",,1040,640,400
"Philadelphia","Philadelphia Police","-",,"-",,"-",,"X",,"M",,716,716,0
"Philadelphia","Philadelphia Housing Police","-",,"-",,"-",,"X",,"O",,800,800,0
"Philadelphia","S.E. Penn. Transit Authority","-",,"-",,"-",,"X",,"-",,1520,800,720
,,,,,,,,,,,,,,
"RHODE ISLAND",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Kent ","Warwick Police","-",,"X",,"-",,"-",,"-",,480,400,80
"Providence","Cranston Police","-",,"-",,"-",,"X",,"S",,880,560,320
"Providence","Pawtucket Police","-",,"-",,"-",,"X",,"-",,740,560,180
"Providence","Providence Police","-",,"-",,"-",,"X",,"M",,2000,2000,0
,,,,,,,,,,,,,,
"SOUTH CAROLINA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Beaufort","Beaufort County Sheriff","-",,"-",,"-",,"X",,"C",,48,40,8
"Charleston","Charleston County Sheriff","-",,"-",,"-",,"X",,"-",,640,320,320
"Charleston","Charleston Police","-",,"-",,"-",,"X",,"-",,800,320,480
"Charleston","North Charleston Police","-",,"-",,"-",,"X",,"M",,800,320,480
"Greenville","Greenville County Sheriff","-",,"-",,"-",,"X",,"-",,720,320,400
"Greenville","Greenville Police","-",,"-",,"-",,"X",,"-",,2080,320,1760
"Horry","Horry County Police","-",,"-",,"-",,"X",,"-",,460,400,60
"Lexington","Lexington County Sheriff","-",,"-",,"-",,"X",,"-",,600,40,560
"Richland","Richland County Sheriff","X",,"-",,"-",,"-",,"-",,160,160,0
"Richland","Columbia Police","-",,"-",,"-",,"X",,"S",,618,320,298
"Spartanburg","Spartanburg County Sheriff","-",,"-",,"-",,"X",,"-",,300,200,100
"Spartanburg","Spartanburg Police","-",,"-",,"-",,"X",,"C",,640,320,320
,,,,,,,,,,,,,,
"SOUTH DAKOTA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Minnehaha","Sioux Falls Police","-",,"-",,"-",,"X",,"O",,1040,560,480
,,,,,,,,,,,,,,
"TENNESSEE",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Davidson","Nashville Metropolitan Police","-",,"-",,"X",,"-",,"C",,1920,880,1040
"Hamilton","Hamilton County Sheriff","-",,"-",,"-",,"X",,"C",,400,320,80
"Hamilton","Chattanooga Police","-",,"-",,"-",,"X",,"S",,1240,680,560
"Knox","Knox County Sheriff","-",,"-",,"-",,"X",,"-",,400,400,0
"Knox","Knoxville Police","-",,"-",,"-",,"X",,"-",,880,880,0
"Madison","Jackson Police","-",,"-",,"-",,"X",,"C",,320,320,0
"Montgomery","Clarksville Police","-",,"-",,"-",,"X",,"C",,480,80,400
"Shelby","Shelby County Sheriff","-",,"-",,"-",,"X",,"C",,480,480,0
"Shelby","Memphis Police","-",,"-",,"X",,"-",,"C",,640,640,0
"Washington","Johnson City Police","-",,"-",,"-",,"X",,"O",,1240,520,720
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,"                Personnel   57",
,,,,,,,,,,,,,,
"Table 5a. - continued",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Requirements for new officer recruits",,,,,,
,,"            Minimum educational requirement",,,,,,,,,,,,
,," 4-year",," 2-year",,,," High",,,,,,
,," college",," college",," Some",," school",,"  Residency",,"       Number of training hours required",,
"County","Name of agency"," degree",," degree",," college*",," diploma",,"  requirement",,"            Total","            Class","             Field"
,,,,,,,,,,,,,,
"TEXAS",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Bell","Killeen Police","-",,"-",,"X",,"-",,"-",,1120,560,560
"Bexar","Bexar County Sheriff","-",,"-",,"-",,"X",,"-",,520,440,80
"Bexar","San Antonio Police","-",,"-",,"-",,"X",,"-",,1750,1070,680
"Brazoria","Brazoria County Sheriff","-",,"-",,"-",,"X",,"-",,1080,600,480
"Cameron","Brownsville Police","-",,"-",,"-",,"X",,"-",,440,440,0
"Collin","Plano Police","-",,"-",,"-",,"X",,"C",,1210,650,560
"Dallas ","Carrollton Police","-",,"-",,"X",,"-",,"-",,963,835,128
"Dallas","Dallas Police","-",,"-",,"X",,"-",,"-",,1804,1000,804
"Dallas","Dallas-Ft. Worth Airport Police","-",,"-",,"-",,"X",,"-",,1017,1017,0
"Dallas","Garland Police","-",,"-",,"-",,"X",,"-",,1560,920,640
"Dallas","Grand Prairie Police","-",,"X",,"-",,"-",,"-",,1160,480,680
"Dallas","Irving Police","-",,"-",,"-",,"X",,"-",,1360,760,600
"Dallas","Mesquite Police","-",,"-",,"-",,"X",,"-",,1520,880,640
"Dallas","Richardson Police","-",,"-",,"-",,"X",,"S",,720,400,320
"Denton","Denton Police","-",,"-",,"X",,"-",,"-",,960,400,560
"Ector","Odessa Police","-",,"-",,"-",,"X",,"O",,760,160,600
"El Paso","El Paso County Sheriff","-",,"-",,"-",,"X",,"C",,1760,800,960
"El Paso","El Paso Police","-",,"-",,"-",,"X",,"-",,720,704,16
"Fort Bend","Fort Bend County Sheriff","-",,"-",,"-",,"X",,"-",,1120,600,520
"Galveston ","Galveston County Sheriff","-",,"-",,"-",,"X",,"C",,400,400,0
"Galveston","Galveston Police","-",,"-",,"-",,"X",,"C",,800,480,320
"Gregg","Longview Police","-",,"-",,"-",,"X",,"-",,1200,640,560
"Harris","Harris County Sheriff","-",,"-",,"-",,"X",,"-",,820,640,180
"Harris","Baytown Police","-",,"-",,"X",,"-",,"-",,1200,720,480
