"Richmond","Augusta Police",23,,13,,,20,,15,,,100,,62,,13,,23,,0,,3,
,,,,,,,,,,,,,,,,,,,,,,,
"HAWAII",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Hawaii","Hawaii County Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Honolulu","Honolulu Police",605,,31,,,605,,0,,,100,,80,,12,,8,,1,,0,
"Kauai","Kauai County Police",30,,22,,,30,,0,,,100,,100,,0,,0,,0,,0,
"Maui","Maui County Police",82,,28,,,82,,0,,,100,,98,,1,,0,,1,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"IDAHO",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Ada","Boise Police",41,,23,,,40,,3,,,100,,91,,1,,3,,3,,3,
,,,,,,,,,,,,,,,,,,,,,,,
"ILLINOIS",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Cook","Cook County Police",69,,13,,,69,,0,,,100,,100,,0,,0,,0,,0,
"Cook ","Cook County Forest Preserve ","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Cook","Arlington Heights Police",32,,31,,,32,,2,,,100,,97,,3,,0,,0,,0,
"Cook","Chicago Police",2036,,16,,,1336,,52,,,100,,75,,0,,22,,1,,2,
"Cook","Evanston Police",49,,31,,,44,,11,,,100,,80,,3,,16,,0,,0,
"Cook","Oak Lawn Police",46,,42,,,45,,1,,,100,,100,,0,,0,,0,,0,
"Cook","Oak Park Police",55,,48,,,53,,5,,,100,,96,,0,,4,,0,,0,
"Cook","Schaumburg Police",32,,23,,,32,,0,,,100,,100,,0,,0,,0,,0,
"Cook","Skokie Police",32,,31,,,32,,0,,,100,,97,,0,,3,,0,,0,
"Du Page","Du Page County Sheriff","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Du Page ","Naperville Police",44,,37,,,39,,13,,,100,,91,,0,,9,,0,,0,
"Kane","Aurora Police",91,,43,,,83,,10,,,100,,88,,0,,10,,0,,2,
"Kane","Elgin Police",37,,29,,,37,,0,,,100,,100,,0,,0,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"124   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 11a. - continued",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Average* patrol allocation during 24-hour period for shifts of 7 hours or longer",,,,,,,,,,,,,,,,,
,,,,,,,,,"    Percent of",,,,,,,,,,,,,,
,,,,,,,"    Number",,"    units with ",,,,,"    Percent of patrol units assigned to:",,,,,,,,,
,,"   Officers on patrol",,,,,"    of patrol",,"    more than",,,,,,,"     Motor-",,,,,,,
"County","Name of agency","  Number",,"   Percent",,,"    units",,"    one officer",,,"Total",,"Auto",,"     cycle",,"      Foot",,"       Bike",,"      Other",
,,,,,,,,,,,,,,,,,,,,,,,
"ILLINOIS (cont.)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Lake ","Lake County Sheriff",43,,25,"%",,43,,0,"%",,100,"%",100,"%",0,"%",0,"%",0,"%",0,"%"
"Lake","Waukegan Police",26,,19,,,24,,8,,,100,,92,,0,,4,,4,,0,
"McHenry","McHenry County Sheriff",44,,23,,,44,,0,,,100,,91,,0,,0,,0,,9,
"Macon","Decatur Police",35,,25,,,35,,0,,,100,,100,,0,,0,,0,,0,
"Peoria","Peoria Police",57,,26,,,57,,0,,,100,,91,,2,,7,,0,,0,
"Sangamon","Springfield Police",57,,27,,,48,,19,,,100,,93,,0,,7,,0,,0,
"Will","Will County Sheriff",48,,16,,,48,,0,,,100,,100,,0,,0,,0,,0,
"Will","Joliet Police",54,,27,,,47,,15,,,100,,98,,0,,2,,0,,0,
"Winnebago","Winnebago County Sheriff",19,,18,,,19,,0,,,100,,97,,0,,0,,0,,3,
"Winnebago","Rockford Police",99,,40,,,85,,16,,,100,,91,,0,,8,,2,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"INDIANA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Allen","Fort Wayne Police",70,,21,,,63,,11,,,100,,91,,3,,3,,2,,1,
"Delaware","Muncie Police",18,,15,,,14,,25,,,100,,89,,0,,0,,0,,11,
"Lake","Lake County Sheriff",30,,18,,,25,,20,,,100,,94,,0,,0,,0,,6,
"Lake","East Chicago Police",7,,6,,,7,,0,,,100,,77,,0,,23,,0,,0,
"Lake","Gary Police",66,,29,,,60,,10,,,100,,86,,0,,11,,0,,3,
"Lake","Hammond Police",18,,9,,,18,,0,,,100,,77,,9,,0,,11,,3,
"Madison","Anderson Police",18,,14,,,15,,20,,,100,,73,,13,,0,,0,,13,
"Marion","Marion County Sheriff",52,,12,,,52,,0,,,100,,89,,11,,0,,0,,0,
"Marion","Indianapolis Police",258,,27,,,258,,0,,,100,,90,,3,,1,,0,,7,
"St. Joseph","South Bend Police",25,,10,,,25,,0,,,100,,73,,4,,10,,12,,0,
"Vanderburgh","Evansville Police",54,,22,,,43,,26,,,100,,100,,0,,0,,0,,0,
"Vigo","Terre Haute Police",30,,27,,,28,,7,,,100,,95,,5,,0,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"IOWA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Black Hawk","Waterloo Police",11,,10,,,11,,0,,,100,,91,,9,,0,,0,,0,
"Linn","Cedar Rapids Police",92,,54,,,81,,14,,,100,,100,,0,,0,,0,,0,
"Polk","Des Moines Police",125,,35,,,101,,24,,,100,,75,,17,,0,,8,,0,
"Scott","Davenport Police",38,,26,,,32,,19,,,100,,95,,5,,0,,0,,0,
"Woodbury","Sioux City Police",24,,21,,,24,,0,,,100,,96,,4,,0,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"KANSAS",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Douglas","Lawrence Police",39,,37,,,38,,1,,,100,,84,,7,,0,,5,,4,
"Johnson","Overland Park Police",45,,30,,,44,,1,,,100,,100,,0,,0,,0,,0,
"Sedgwick","Wichita Police",169,,36,,,154,,10,,,100,,91,,9,,0,,0,,0,
"Shawnee","Topeka Police",79,,32,,,76,,3,,,100,,89,,5,,0,,6,,0,
"Wyandotte","Kansas City Police",64,,19,,,60,,7,,,100,,82,,15,,3,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"KENTUCKY",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Fayette","Lexington-Fayette County Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Jefferson","Jefferson County Police",162,,40,,,154,,5,,,100,,95,,0,,1,,0,,4,
"Jefferson","Louisville Police",159,,25,,,137,,16,,,100,,96,,0,,4,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"LOUISIANA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Bossier","Bossier Police",9,,7,,,9,,0,,,100,,100,,0,,0,,0,,0,
"Caddo","Caddo Parish Sheriff",38,,8,,,37,,3,,,100,,97,,0,,0,,0,,3,
"Caddo","Shreveport Police",150,,34,,,144,,4,,,100,,92,,2,,0,,1,,5,
"Calcasieu","Calcasieu Parish Sheriff",37,,9,,,34,,10,,,100,,100,,0,,0,,0,,0,
"Calcasieu","Lake Charles Police",26,,18,,,20,,30,,,100,,78,,20,,0,,3,,0,
"E. Baton Rouge","E. Baton Rouge Parish Sheriff",29,,5,,,26,,12,,,100,,86,,12,,0,,0,,2,
"E. Baton Rouge","Baton Rouge Police",103,,16,,,103,,0,,,100,,89,,10,,1,,0,,0,
"Jefferson","Jefferson Parish Sheriff",35,,3,,,35,,0,,,100,,87,,13,,0,,0,,0,
"Jefferson","Kenner Police",42,,35,,,42,,0,,,100,,100,,0,,0,,0,,0,
"Lafayette","Lafayette Parish Sheriff",15,,4,,,15,,0,,,100,,83,,0,,0,,0,,17,
"Lafayette","Lafayette Police",44,,26,,,37,,18,,,100,,81,,5,,0,,3,,11,
"Lafourche","Lafourche Parish Sheriff",20,,10,,,20,,0,,,100,,100,,0,,0,,0,,0,
"Livingston","Livingston Parish Sheriff",7,,5,,,7,,0,,,100,,85,,0,,0,,0,,15,
"Orleans","New Orleans Police",259,,17,,,179,,45,,,100,,87,,4,,6,,1,,3,
"Ouachita","Ouachita Parish Sheriff",37,,16,,,31,,19,,,100,,100,,0,,0,,0,,0,
"Ouachita","Monroe Police",34,,22,,,34,,0,,,100,,100,,0,,0,,0,,0,
"Rapides","Rapides Parish Sheriff",15,,6,,,14,,7,,,100,,93,,0,,0,,0,,7,
"Rapides","Alexandria Police",49,,38,,,44,,11,,,100,,86,,14,,0,,0,,0,
"St. Charles","St. Charles Parish Sheriff",16,,7,,,16,,0,,,100,,81,,0,,0,,0,,19,
"St. John the Baptist","St. John the Baptist Sheriff",18,,12,,,15,,20,,,100,,100,,0,,0,,0,,0,
"St. Tammany","St. Tammany Parish Sheriff",29,,9,,,29,,0,,,100,,83,,0,,0,,0,,17,
"Tangipahoa","Tangipahoa Parish Sheriff",11,,5,,,11,,0,,,100,,82,,0,,0,,0,,18,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"  Operations   125",,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 11a. - continued",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Average* patrol allocation during 24-hour period for shifts of 7 hours or longer",,,,,,,,,,,,,,,,,
,,,,,,,,,"    Percent of",,,,,,,,,,,,,,
,,,,,,,"    Number",,"    units with ",,,,,"    Percent of patrol units assigned to:",,,,,,,,,
,,"   Officers on patrol",,,,,"    of patrol",,"    more than",,,,,,,"     Motor-",,,,,,,
"County","Name of agency","  Number",,"   Percent",,,"    units",,"    one officer",,,"Total",,"Auto",,"     cycle",,"      Foot",,"       Bike",,"      Other",
,,,,,,,,,,,,,,,,,,,,,,,
"MAINE",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Cumberland","Portland Police",52,,37,"%",,49,,6,"%",,100,"%",93,"%",1,"%",6,"%",0,"%",0,"%"
,,,,,,,,,,,,,,,,,,,,,,,
"MARYLAND",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Anne Arundel","Anne Arundel County Police",118,,22,,,118,,0,,,100,,100,,0,,0,,0,,0,
"Anne Arundel","Annapolis Police",27,,23,,,26,,4,,,100,,92,,2,,2,,0,,4,
"Baltimore(city)","Baltimore Police",688,,23,,,655,,5,,,100,,82,,2,,12,,1,,3,
"Baltimore(city)","Baltimore School Police",42,,40,,,39,,8,,,100,,9,,0,,91,,0,,0,
"Baltimore","Baltimore County Police",423,,31,,,422,,0,,,100,,99,,0,,0,,0,,1,
"Charles","Charles County Sheriff",41,,32,,,41,,0,,,100,,100,,0,,0,,0,,0,
"Harford","Harford County Sheriff",10,,4,,,10,,0,,,100,,100,,0,,0,,0,,0,
"Howard","Howard County Police",23,,10,,,23,,0,,,100,,96,,4,,0,,0,,0,
"Montgomery","Montgomery County Police",141,,17,,,141,,0,,,100,,93,,2,,3,,2,,0,
"Prince George's ","Prince George's County Police",252,,22,,,242,,4,,,100,,100,,0,,0,,0,,0,
"Prince George's ","Prince George's County Sheriff","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
,,,,,,,,,,,,,,,,,,,,,,,
"MASSACHUSETTS",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Bristol","New Bedford Police",30,,12,,,24,,25,,,100,,100,,0,,0,,0,,0,
"Essex","Lawrence Police",18,,17,,,13,,40,,,100,,68,,0,,32,,0,,0,
"Essex","Lynn Police",18,,13,,,10,,80,,,100,,80,,0,,20,,0,,0,
"Hampden","Chicopee Police",8,,8,,,8,,0,,,100,,88,,0,,13,,0,,0,
"Hampden","Holyoke Police",8,,7,,,7,,14,,,100,,86,,0,,14,,0,,0,
"Hampden","Springfield Police",31,,6,,,19,,65,,,100,,95,,0,,0,,0,,5,
"Middlesex","Cambridge Police",57,,23,,,42,,36,,,100,,57,,4,,40,,0,,0,
"Middlesex","Lowell Police",46,,28,,,30,,53,,,100,,80,,0,,20,,0,,0,
"Middlesex","Newton Police",46,,26,,,46,,0,,,100,,66,,8,,26,,0,,0,
"Middlesex","Somerville Police",9,,7,,,9,,0,,,100,,78,,0,,22,,0,,0,
"Middlesex","Waltham Police",29,,20,,,25,,16,,,100,,92,,8,,0,,0,,0,
"Norfolk","Brookline Police",28,,21,,,25,,12,,,100,,90,,6,,4,,0,,0,
"Norfolk","Quincy Police",21,,11,,,21,,0,,,100,,62,,10,,17,,5,,7,
"Plymouth","Brockton Police",26,,17,,,20,,30,,,100,,70,,10,,10,,10,,0,
"Suffolk","Boston Police",233,,12,,,171,,36,,,100,,64,,1,,14,,14,,7,
"Suffolk","Mass. Bay Transit Authority",57,,33,,,40,,45,,,100,,47,,15,,30,,0,,8,
"Worcester ","Worcester Police",69,,19,,,66,,5,,,100,,94,,3,,2,,0,,2,
,,,,,,,,,,,,,,,,,,,,,,,
"MICHIGAN",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Calhoun","Battle Creek Police",45,,37,,,45,,0,,,100,,99,,0,,1,,0,,0,
"Genesee","Flint Police",67,,23,,,48,,40,,,100,,92,,1,,3,,0,,4,
"Ingham","Lansing Police",65,,25,,,58,,11,,,100,,85,,7,,1,,7,,0,
"Kalamazoo","Kalamazoo Police",49,,20,,,49,,0,,,100,,94,,0,,6,,0,,0,
"Kent","Kent County Sheriff",39,,12,,,39,,0,,,100,,100,,0,,0,,0,,0,
"Kent","Grand Rapids Police",70,,25,,,62,,13,,,100,,100,,0,,0,,0,,0,
"Macomb","Macomb County Sheriff",42,,25,,,36,,17,,,100,,92,,0,,0,,0,,8,
"Macomb","Sterling Heights Police",51,,31,,,51,,0,,,100,,100,,0,,0,,0,,0,
"Macomb","Warren Police",50,,22,,,38,,32,,,100,,88,,12,,0,,0,,0,
"Oakland ","Oakland County Sheriff",143,,25,,,128,,12,,,100,,91,,0,,0,,0,,9,
"Oakland","Pontiac Police",32,,22,,,24,,36,,,100,,98,,0,,0,,2,,0,
"Oakland","Southfield Police",41,,26,,,37,,11,,,100,,100,,0,,0,,0,,0,
"Oakland","Troy Police",40,,30,,,40,,0,,,100,,100,,0,,0,,0,,0,
"Saginaw","Saginaw Police",39,,27,,,39,,0,,,100,,100,,0,,0,,0,,0,
"Washtenaw","Washtenaw County Sheriff",31,,27,,,25,,22,,,100,,100,,0,,0,,0,,0,
"Washtenaw","Ann Arbor Police",43,,24,,,32,,37,,,100,,89,,5,,6,,0,,0,
"Wayne","Dearborn Police",31,,16,,,28,,11,,,100,,100,,0,,0,,0,,0,
"Wayne","Detroit Police",479,,12,,,243,,97,,,100,,100,,0,,0,,0,,0,
"Wayne","Livonia Police",28,,18,,,25,,10,,,100,,100,,0,,0,,0,,0,
"Wayne","Taylor Police",64,,59,,,41,,57,,,100,,100,,0,,0,,0,,0,
"Wayne","Westland Police",22,,19,,,18,,26,,,100,,91,,0,,0,,9,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"MINNESOTA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Hennepin","Minneapolis Police",199,,23,,,117,,71,,,100,,87,,0,,5,,4,,5,
"Ramsey","Ramsey County Sheriff",34,,14,,,30,,13,,,100,,87,,0,,0,,0,,13,
"Ramsey","St. Paul Police",125,,24,,,110,,14,,,100,,87,,0,,5,,0,,8,
"St. Louis ","Duluth Police",19,,15,,,18,,9,,,100,,71,,0,,11,,11,,6,
,,,,,,,,,,,,,,,,,,,,,,,
"MISSISSIPPI",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Hinds","Jackson Police",108,,26,,,92,,18,,,100,,86,,9,,5,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"126   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 11a. - continued",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Average* patrol allocation during 24-hour period for shifts of 7 hours or longer",,,,,,,,,,,,,,,,,
,,,,,,,,,"    Percent of",,,,,,,,,,,,,,
,,,,,,,"    Number",,"    units with ",,,,,"    Percent of patrol units assigned to:",,,,,,,,,
,,"   Officers on patrol",,,,,"    of patrol",,"    more than",,,,,,,"     Motor-",,,,,,,
"County","Name of agency","  Number",,"   Percent",,,"    units",,"    one officer",,,"Total",,"Auto",,"     cycle",,"      Foot",,"       Bike",,"      Other",
,,,,,,,,,,,,,,,,,,,,,,,
"MISSOURI",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Boone","Columbia Police",39,,37,"%",,39,,0,"%",,100,"%",97,"%",0,"%",3,"%",0,"%",0,"%"
"Greene","Springfield Police",17,,8,,,17,,0,,,100,,70,,30,,0,,0,,0,
"Jackson","Independence Police",41,,26,,,41,,0,,,100,,93,,7,,0,,0,,0,
"Jackson","Kansas City Police",414,,35,,,403,,3,,,100,,91,,5,,1,,1,,0,
"Jefferson","Jefferson County Sheriff",14,,10,,,14,,0,,,100,,100,,0,,0,,0,,0,
"St. Louis(city)","St. Louis Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"St. Louis","St. Louis County Police",137,,26,,,137,,0,,,100,,100,,0,,0,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"MONTANA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Yellowstone","Billings Police",27,,26,,,27,,0,,,100,,100,,0,,0,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"NEBRASKA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Douglas","Omaha Police",239,,38,,,228,,5,,,100,,94,,1,,0,,2,,3,
"Lancaster","Lincoln Police",48,,20,,,48,,0,,,100,,91,,0,,0,,9,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"NEVADA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Clark","Las Vegas Metropolitan Police",364,,25,,,300,,22,,,100,,87,,8,,0,,5,,0,
"Clark","North Las Vegas Police",51,,45,,,37,,38,,,100,,86,,14,,0,,0,,0,
"Washoe ","Washoe County Sheriff",30,,9,,,30,,2,,,100,,98,,0,,0,,0,,2,
"Washoe","Reno Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
,,,,,,,,,,,,,,,,,,,,,,,
"NEW HAMPSHIRE",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Hillsborough","Manchester Police",35,,20,,,28,,25,,,100,,79,,0,,21,,0,,0,
"Hillsborough","Nashua Police",35,,26,,,35,,0,,,100,,97,,1,,1,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"NEW JERSEY",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Atlantic","Atlantic City Police",103,,24,,,89,,16,,,100,,67,,4,,18,,10,,0,
"Bergen","Hackensack Police",7,,6,,,7,,0,,,100,,100,,0,,0,,0,,0,
"Camden","Camden County Sheriff","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Camden","Camden Police",38,,12,,,38,,0,,,100,,53,,5,,21,,11,,11,
"Camden","Cherry Hill Police",36,,29,,,36,,0,,,100,,100,,0,,0,,0,,0,
"Camden","Delaware River Port Authority",20,,14,,,14,,43,,,100,,86,,0,,14,,0,,0,
"Cumberland","Vineland Police",16,,12,,,16,,0,,,100,,71,,0,,29,,0,,0,
"Essex","Bloomfield Police",36,,31,,,35,,3,,,100,,87,,0,,9,,0,,4,
"Essex","East Orange Police",101,,36,,,90,,12,,,100,,59,,3,,35,,3,,0,
"Essex","Irvington Police",44,,27,,,30,,47,,,100,,92,,3,,5,,0,,0,
"Essex","Newark Police",63,,6,,,47,,34,,,100,,57,,5,,19,,11,,7,
"Hudson","Hudson County Sheriff","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Hudson","Bayonne Police",27,,15,,,23,,17,,,100,,61,,9,,30,,0,,0,
"Hudson","Hoboken Police",36,,27,,,31,,16,,,100,,61,,0,,39,,0,,0,
"Hudson","Jersey City Police",147,,18,,,106,,40,,,100,,54,,8,,24,,0,,15,
"Hudson","Kearny Police",30,,24,,,24,,26,,,100,,85,,6,,0,,9,,0,
"Hudson","North Bergen Police",8,,7,,,8,,0,,,100,,75,,0,,0,,0,,25,
"Hudson","Union City Police",16,,10,,,13,,19,,,100,,58,,0,,42,,0,,0,
"Hudson","West New York Police",12,,11,,,10,,20,,,100,,50,,0,,50,,0,,0,
"Mercer","Hamilton Township Police",49,,28,,,36,,35,,,100,,92,,0,,1,,1,,6,
"Mercer","Trenton Police",31,,8,,,22,,41,,,100,,77,,0,,23,,0,,0,
"Middlesex","Edison Police",39,,21,,,33,,18,,,100,,98,,2,,0,,0,,0,
"Middlesex","New Brunswick Police",36,,31,,,25,,42,,,100,,100,,0,,0,,0,,0,
"Middlesex","Perth Amboy Police",22,,19,,,20,,10,,,100,,80,,3,,18,,0,,0,
"Middlesex","Woodbridge Police",28,,14,,,24,,17,,,100,,100,,0,,0,,0,,0,
"Morris","Parsippany-Troy Hills Police",39,,35,,,38,,3,,,100,,97,,0,,3,,0,,0,
"Ocean","Dover Township Police",36,,28,,,36,,0,,,100,,99,,0,,0,,1,,0,
"Passaic","Clifton Police",40,,30,,,37,,8,,,100,,89,,4,,7,,0,,0,
"Passaic","Passaic Police",22,,16,,,16,,38,,,100,,50,,0,,50,,0,,0,
"Passaic","Paterson Police",87,,24,,,58,,50,,,100,,73,,11,,16,,0,,0,
"Union","Elizabeth Police",50,,15,,,29,,71,,,100,,71,,3,,26,,0,,0,
"Union","Linden Police",13,,11,,,11,,18,,,100,,91,,0,,9,,0,,0,
"Union","Plainfield Police",6,,4,,,6,,0,,,100,,100,,0,,0,,0,,0,
"Union","Union Township Police",10,,8,,,7,,46,,,100,,100,,0,,0,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"NEW MEXICO",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Bernalillo","Bernalillo County Sheriff",76,,37,,,76,,0,,,100,,100,,0,,0,,0,,0,
"Bernalillo","Albuquerque Police",216,,27,,,216,,0,,,100,,83,,7,,0,,7,,3,
"Dona Ana","Las Cruces Police",44,,38,,,44,,0,,,100,,84,,8,,0,,7,,1,
"Santa Fe ","Santa Fe Police",38,,31,,,38,,0,,,100,,76,,13,,0,,5,,5,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"  Operations   127",,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 11a. - continued",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Average* patrol allocation during 24-hour period for shifts of 7 hours or longer",,,,,,,,,,,,,,,,,
,,,,,,,,,"    Percent of",,,,,,,,,,,,,,
,,,,,,,"    Number",,"    units with ",,,,,"    Percent of patrol units assigned to:",,,,,,,,,
,,"   Officers on patrol",,,,,"    of patrol",,"    more than",,,,,,,"     Motor-",,,,,,,
"County","Name of agency","  Number",,"   Percent",,,"    units",,"    one officer",,,"Total",,"Auto",,"     cycle",,"      Foot",,"       Bike",,"      Other",
,,,,,,,,,,,,,,,,,,,,,,,
"NEW YORK",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Albany","Albany Police",35,,11,"%",,29,,23,"%",,100,"%",63,"%",9,"%",25,"%",0,"%",4,"%"
"Albany","Colonie Police",37,,35,,,36,,3,,,100,,94,,6,,0,,0,,0,
"Broome","Binghamton Police",13,,9,,,13,,0,,,100,,80,,8,,12,,0,,0,
"Erie","Erie County Sheriff",48,,9,,,45,,8,,,100,,80,,7,,0,,0,,13,
"Erie","Amherst Police",11,,7,,,11,,0,,,100,,82,,9,,0,,9,,0,
"Erie","Buffalo Police",226,,24,,,114,,99,,,100,,99,,0,,1,,0,,0,
"Erie","Cheektowaga Police",32,,24,,,25,,28,,,100,,98,,0,,0,,2,,0,
"Erie","Tonawanda Police",30,,29,,,28,,7,,,100,,100,,0,,0,,0,,0,
"Monroe","Monroe County Sheriff",38,,6,,,38,,0,,,100,,88,,0,,0,,0,,12,
"Monroe","Rochester Police",271,,41,,,241,,12,,,100,,94,,0,,2,,1,,3,
"Nassau","Nassau County Police",803,,31,,,731,,10,,,100,,95,,1,,2,,0,,3,
"New York City","New York City Police",6983,,25,,,6983,,0,,,100,,43,,0,,55,,0,,1,
"New York City","New York City Sheriff","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"New York City","New York City Fire Department","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"New York City","New York City Housing Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"New York City","New York City School Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"New York City","New York City Social Services","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"New York City","New York City Transit Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"New York City","Long Island Railroad Police",55,,28,,,42,,33,,,100,,41,,0,,57,,0,,2,
"New York City","Metro-North Railroad Police",14,,7,,,13,,8,,,100,,85,,0,,15,,0,,0,
"New York City","Port Authority of NY-NJ",625,,42,,,593,,5,,,100,,47,,0,,53,,0,,0,
"Niagara","Niagara Falls Police",55,,35,,,50,,11,,,100,,92,,2,,6,,0,,0,
"Onondaga","Onondaga County Sheriff",53,,11,,,53,,0,,,100,,96,,0,,0,,0,,4,
"Onondaga","Syracuse Police",107,,25,,,104,,3,,,100,,94,,0,,2,,3,,1,
"Rensselaer","Troy Police",12,,10,,,12,,4,,,100,,91,,0,,9,,0,,0,
"Rockland","Clarkstown Police",42,,30,,,41,,4,,,100,,98,,0,,0,,0,,2,
"Rockland","Ramapo Police",33,,31,,,33,,0,,,100,,100,,0,,0,,0,,0,
